"Date","Company","Sales"
"2022-04-21","2","747633.67172445706"
"2022-04-21","0","23408.772898115207"
"2022-04-20","0","33286.369838955783"
"2022-04-20","1","43563.618875091372"
"2022-04-20","2","687735.1009994467"
"2022-04-19","0","22460.233823219281"
"2022-04-19","1","44700.375695849565"
"2022-04-19","2","544487.86876503436"
"2022-04-18","1","11836.379632291082"
"2022-04-18","2","570356.93003355572"
"2022-04-18","0","10779.687631467961"
"2022-04-17","1","63383.154699589679"
"2022-04-17","2","513929.65022154467"
"2022-04-16","0","28984.715972354214"
"2022-04-16","1","56074.395265764928"
"2022-04-16","2","539876.36156072433"
"2022-04-15","1","58112.514216368509"
"2022-04-15","2","656654.36734232167"
"2022-04-15","0","15343.547502546688"
"2022-04-14","1","48029.2378343681"
"2022-04-14","0","61703.536292783676"
"2022-04-14","2","1052525.5212526363"
"2022-04-13","0","32803.446912987863"
"2022-04-13","2","863422.15576577489"
"2022-04-13","1","52891.55704722424"
"2022-04-12","0","34269.319842428529"
"2022-04-12","2","735899.20933903509"
"2022-04-12","1","63059.821265314575"
"2022-04-11","0","20297.267759856764"
"2022-04-11","2","666153.36143340485"
"2022-04-11","1","34757.562074611567"
"2022-04-10","2","801593.48736341321"
"2022-04-10","0","10650.680159245931"
"2022-04-10","1","85038.983274891609"
"2022-04-09","0","113658.69117929169"
"2022-04-09","2","1131681.9657906319"
"2022-04-09","1","170272.51874927172"
"2022-04-08","2","1320595.8206169673"
"2022-04-08","0","113223.44208569196"
"2022-04-08","1","155587.54152800739"
"2022-04-07","2","915105.34397017874"
"2022-04-07","0","36941.241631952485"
"2022-04-07","1","38386.143966606825"
"2022-04-06","0","52846.3448844012"
"2022-04-06","1","53248.324548051576"
"2022-04-06","2","776115.799199376"
"2022-04-05","1","55363.878439430759"
"2022-04-05","2","629069.53615057934"
"2022-04-05","0","17335.272739289005"
"2022-04-04","1","25521.837637311361"
"2022-04-04","0","23540.719201698012"
"2022-04-04","2","567470.22736960463"
"2022-04-03","0","14435.204085391202"
"2022-04-03","2","843842.54250424076"
"2022-04-03","1","60699.176847440358"
"2022-04-02","0","110393.79274244219"
"2022-04-02","2","1252331.6839786025"
"2022-04-02","1","191561.7545874147"
"2022-04-01","0","137719.76445009603"
"2022-04-01","2","1401051.7095481625"
"2022-04-01","1","146412.65468481346"
"2022-03-31","0","43749.786261610257"
"2022-03-31","2","796249.60854868672"
"2022-03-31","1","52406.004461485449"
"2022-03-30","0","36137.4801176396"
"2022-03-30","2","787680.99347572925"
"2022-03-30","1","25068.84892858937"
"2022-03-29","0","32387.761557606831"
"2022-03-29","1","69910.6892359605"
"2022-03-29","2","722766.745736055"
"2022-03-28","0","19127.877459694166"
"2022-03-28","2","577640.42638520175"
"2022-03-28","1","28696.886038188521"
"2022-03-27","2","885554.931959967"
"2022-03-27","1","56005.17255948043"
"2022-03-27","0","13414.541404789961"
"2022-03-26","0","146328.35314581703"
"2022-03-26","1","180032.44948688004"
"2022-03-26","2","1376008.8259109482"
"2022-03-25","0","133392.24650631734"
"2022-03-25","1","148785.4555413911"
"2022-03-25","2","1496736.9591226983"
"2022-03-24","0","26719.832662296016"
"2022-03-24","1","62047.932713857474"
"2022-03-24","2","896780.29589151125"
"2022-03-23","0","30767.226816065428"
"2022-03-23","1","34791.592669347076"
"2022-03-23","2","733880.7974386547"
"2022-03-22","0","36663.942130646057"
"2022-03-22","2","636065.5472056102"
"2022-03-22","1","25204.681455100788"
"2022-03-21","2","536697.5191360449"
"2022-03-21","0","26061.409278978968"
"2022-03-21","1","9077.5328846176453"
"2022-03-20","0","5571.1413978195769"
"2022-03-20","1","67109.0769346237"
"2022-03-20","2","743305.0966696298"
"2022-03-19","2","1098051.0508489641"
"2022-03-19","1","240464.19805535473"
"2022-03-19","0","109983.96538103255"
"2022-03-18","0","111207.1190501502"
"2022-03-18","1","153792.15379527278"
"2022-03-18","2","1335848.6840105292"
"2022-03-17","2","767452.55234156526"
"2022-03-17","0","53280.024316304029"
"2022-03-17","1","50192.265571553115"
"2022-03-16","2","707833.49064749863"
"2022-03-16","1","41915.432060102117"
"2022-03-16","0","44845.033933815044"
"2022-03-15","1","75574.234867027422"
"2022-03-15","2","904512.9715366537"
"2022-03-15","0","28400.175003394779"
"2022-03-14","1","32286.596100350409"
"2022-03-14","2","505367.06415357935"
"2022-03-14","0","16623.153715532582"
"2022-03-13","1","18604.892410308752"
"2022-03-13","2","751933.93643970392"
"2022-03-13","0","13234.412988581327"
"2022-03-12","2","1070775.7180535945"
"2022-03-12","0","98907.078928588468"
"2022-03-12","1","170719.09393435696"
"2022-03-11","2","1303986.5567489488"
"2022-03-11","1","123537.7614841676"
"2022-03-11","0","122035.80346530015"
"2022-03-10","1","52329.408790411791"
"2022-03-10","2","772915.22429463081"
"2022-03-10","0","31651.841441536773"
"2022-03-09","0","31098.831422245097"
"2022-03-09","2","713642.473612333"
"2022-03-09","1","53100.308350046042"
"2022-03-08","0","34866.961878892296"
"2022-03-08","2","637809.19930737431"
"2022-03-08","1","56234.565170140253"
"2022-03-07","2","544614.36160701769"
"2022-03-07","0","20247.795447333363"
"2022-03-07","1","31588.987517373778"
"2022-03-06","2","689922.79986847681"
"2022-03-06","0","8853.42837028257"
"2022-03-06","1","36472.622848528219"
"2022-03-05","0","99898.9373340803"
"2022-03-05","2","679543.38679388119"
"2022-03-05","1","152122.91170522702"
"2022-03-04","2","611867.04277675028"
"2022-03-04","0","121117.77541363466"
"2022-03-04","1","131960.04155420212"
"2022-03-03","1","72006.644635476478"
"2022-03-03","0","43225.016441910469"
"2022-03-03","2","427788.221970104"
"2022-03-02","1","62360.174718669652"
"2022-03-02","0","45759.6530965278"
"2022-03-02","2","393839.958263762"
"2022-03-01","1","24391.280985809528"
"2022-03-01","2","333582.02706737886"
"2022-03-01","0","22601.55384152423"
"2022-02-28","0","20546.374639098049"
"2022-02-28","1","9989.9513923354953"
"2022-02-28","2","313969.40176003054"
"2022-02-27","0","15280.307758025514"
"2022-02-27","1","45523.048777480639"
"2022-02-27","2","450232.92537882132"
"2022-02-26","0","105010.51100737261"
"2022-02-26","1","162395.66929343439"
"2022-02-26","2","654184.34451049252"
"2022-02-25","0","121046.02686080257"
"2022-02-25","1","149428.89916410536"
"2022-02-25","2","765385.13115523686"
"2022-02-24","0","37759.115940454569"
"2022-02-24","1","34675.599228927749"
"2022-02-24","2","830172.61727599055"
"2022-02-23","0","31304.346334320679"
"2022-02-23","1","34772.485586262264"
"2022-02-23","2","386392.3732825148"
"2022-02-22","0","13114.394638635231"
"2022-02-22","1","27021.369315562839"
"2022-02-22","2","319068.18819955224"
"2022-02-21","0","7374.3341345983627"
"2022-02-21","2","720344.17040665611"
"2022-02-21","1","5056.0711471906179"
"2022-02-20","0","10994.820691963043"
"2022-02-20","1","19980.641996615068"
"2022-02-20","2","362345.95666857169"
"2022-02-19","0","77337.827114845131"
"2022-02-19","1","145299.74845326834"
"2022-02-19","2","1156292.2434236684"
"2022-02-18","1","126151.92816713567"
"2022-02-18","2","673962.28842377465"
"2022-02-18","0","93287.351281479874"
"2022-02-17","1","32833.606164668781"
"2022-02-17","2","773866.77688898507"
"2022-02-17","0","39278.585381194862"
"2022-02-16","1","64936.709788905326"
"2022-02-16","0","19185.133040791628"
"2022-02-16","2","660206.05775170971"
"2022-02-15","0","25786.708468896115"
"2022-02-15","1","45903.94616351938"
"2022-02-15","2","300439.47985839006"
"2022-02-14","0","34468.742736311586"
"2022-02-14","2","408531.56922074081"
"2022-02-14","1","59996.100986794059"
"2022-02-13","0","7437.1284816518109"
"2022-02-13","2","382987.76442990074"
"2022-02-13","1","22405.154966509654"
"2022-02-12","2","567631.14097259112"
"2022-02-12","0","105997.73481692313"
"2022-02-12","1","148406.84305536977"
"2022-02-11","2","670260.23710567644"
"2022-02-11","0","92762.088046926583"
"2022-02-11","1","113408.26186498553"
"2022-02-10","2","377838.63436776371"
"2022-02-10","1","27464.062826981321"
"2022-02-10","0","29542.163561919602"
"2022-02-09","0","25139.570148331975"
"2022-02-09","1","27746.044389288596"
"2022-02-09","2","380355.10370909912"
"2022-02-08","0","12723.679760145986"
"2022-02-08","1","23374.416486752198"
"2022-02-08","2","301761.24212886888"
"2022-02-07","1","13600.777005336064"
"2022-02-07","0","11046.651248237726"
"2022-02-07","2","257036.94816657383"
"2022-02-06","1","17346.009238299026"
"2022-02-06","2","705688.20058491244"
"2022-02-06","0","11706.534011150003"
"2022-02-05","1","127359.82441710056"
"2022-02-05","2","520181.64229969482"
"2022-02-05","0","75893.9901271117"
"2022-02-04","2","603343.2732447458"
"2022-02-04","1","77521.183256102944"
"2022-02-04","0","74142.42850001574"
"2022-02-03","1","29262.446969564604"
"2022-02-03","2","360933.86794023466"
"2022-02-03","0","22303.447243788098"
"2022-02-02","0","27727.657293815395"
"2022-02-02","2","301037.03059844772"
"2022-02-02","1","18820.655065662806"
"2022-02-01","1","23962.313356212191"
"2022-02-01","2","302738.87115873548"
"2022-02-01","0","12467.819075276713"
"2022-01-31","2","535728.61579962692"
"2022-01-31","1","6858.8508217363806"
"2022-01-31","0","9075.14304753296"
"2022-01-30","1","36202.470845491844"
"2022-01-30","2","388642.76485477679"
"2022-01-30","0","7661.33341966617"
"2022-01-29","1","132037.93200610959"
"2022-01-29","2","603894.90806913236"
"2022-01-29","0","78465.184152823946"
"2022-01-28","1","72967.6643989952"
"2022-01-28","2","1315342.4242564598"
"2022-01-28","0","56755.843690358481"
"2022-01-27","0","27875.451157626765"
"2022-01-27","2","418585.52187074727"
"2022-01-27","1","13697.236410833244"
"2022-01-26","2","402971.21626382635"
"2022-01-26","0","21013.490438034751"
"2022-01-26","1","17362.751069809314"
"2022-01-25","1","24528.720846092019"
"2022-01-25","0","10385.271364001295"
"2022-01-25","2","348634.96648458956"
"2022-01-24","1","9022.9551195280528"
"2022-01-24","0","8740.82504289836"
"2022-01-24","2","276509.63751409558"
"2022-01-23","0","5826.782073881961"
"2022-01-23","1","10266.17781857292"
"2022-01-23","2","342156.62041273888"
"2022-01-22","0","39744.61230948443"
"2022-01-22","2","500072.41626302357"
"2022-01-22","1","109810.96485532336"
"2022-01-21","0","36692.992807302107"
"2022-01-21","1","59738.17333581399"
"2022-01-21","2","1121018.5635856227"
"2022-01-20","0","14729.293676786645"
"2022-01-20","1","12274.508948574145"
"2022-01-20","2","325467.78451546835"
"2022-01-19","0","13018.57605588066"
"2022-01-19","1","18101.910180703377"
"2022-01-19","2","321558.73497278977"
"2022-01-18","2","296228.29616072454"
"2022-01-18","1","17730.861704006933"
"2022-01-18","0","12745.80405259856"
"2022-01-17","1","14153.00542175084"
"2022-01-17","0","11811.806324561579"
"2022-01-17","2","268971.21401526826"
"2022-01-16","1","12863.442471106868"
"2022-01-16","0","8105.4434673153764"
"2022-01-16","2","336927.888124327"
"2022-01-15","1","95077.79136823726"
"2022-01-15","0","50588.336627708974"
"2022-01-15","2","562427.46696482832"
"2022-01-14","2","618205.83683598973"
"2022-01-14","1","44641.195973070819"
"2022-01-14","0","54156.038023568828"
"2022-01-13","1","12389.487403290954"
"2022-01-13","0","10987.660864985944"
"2022-01-13","2","652031.0472699349"
"2022-01-12","2","313861.43990844744"
"2022-01-12","1","10165.041387360008"
"2022-01-12","0","11350.029444468371"
"2022-01-11","1","9385.59941823497"
"2022-01-11","2","285347.76966199471"
"2022-01-11","0","10335.977315564089"
"2022-01-10","2","548929.2084214082"
"2022-01-10","1","6262.6972411257138"
"2022-01-10","0","16498.976032862873"
"2022-01-09","2","298611.07137176936"
"2022-01-09","1","15098.173931738893"
"2022-01-09","0","7991.3817033469677"
"2022-01-08","2","423100.40572760894"
"2022-01-08","1","103376.7110303097"
"2022-01-08","0","51668.133131241586"
"2022-01-07","0","45222.131379988321"
"2022-01-07","2","482864.38158518024"
"2022-01-07","1","59806.335680820644"
"2022-01-06","0","20999.130541277296"
"2022-01-06","2","397433.992277486"
"2022-01-06","1","48868.754541208342"
"2022-01-05","0","53469.284860790642"
"2022-01-05","2","421254.70022801822"
"2022-01-05","1","58921.087597663405"
"2022-01-04","0","25768.0260219456"
"2022-01-04","2","334535.3203681485"
"2022-01-04","1","35290.188674747231"
"2022-01-03","2","298310.45756714686"
"2022-01-03","1","21875.794270187715"
"2022-01-02","2","339902.1745650064"
"2022-01-02","1","29686.597762469439"
"2022-01-01","2","335621.07426369964"
"2022-01-01","1","43772.05608495076"
"2021-12-31","2","150777.55242792086"
"2021-12-31","0","20596.51432827501"
"2021-12-30","1","55279.153934854345"
"2021-12-30","2","524779.76862852054"
"2021-12-30","0","38354.108420636672"
"2021-12-29","1","59230.960670881905"
"2021-12-29","0","59789.602063262057"
"2021-12-29","2","472719.80884455115"
"2021-12-28","1","65748.140152893844"
"2021-12-28","0","24654.003420564713"
"2021-12-28","2","467636.59482021711"
"2021-12-27","0","17.522332908595782"
"2021-12-27","1","29268.952991245555"
"2021-12-27","2","379931.54303479043"
"2021-12-26","1","54175.4911223615"
"2021-12-26","2","412797.66292741889"
"2021-12-25","0","26724.375509892594"
"2021-12-25","1","46183.536488126476"
"2021-12-25","2","144058.66521111329"
"2021-12-24","2","37025.899593903385"
"2021-12-23","0","27365.419098160313"
"2021-12-23","1","5979.3342507312991"
"2021-12-23","2","545671.57406568469"
"2021-12-22","1","29830.652644357095"
"2021-12-22","0","40538.2959277133"
"2021-12-22","2","565414.04290529247"
"2021-12-21","1","20454.351188101562"
"2021-12-21","0","41198.014745493609"
"2021-12-21","2","521553.02000078588"
"2021-12-20","1","14211.261220010356"
"2021-12-20","2","413211.53481853841"
"2021-12-20","0","32576.694511764668"
"2021-12-19","1","14645.619409513474"
"2021-12-19","2","410875.9491245937"
"2021-12-19","0","12930.670139496277"
"2021-12-18","2","544919.52826617553"
"2021-12-18","0","80401.544706766392"
"2021-12-18","1","92670.359589656786"
"2021-12-17","2","707389.383508683"
"2021-12-17","1","98344.0221287853"
"2021-12-17","0","106109.28824604541"
"2021-12-16","2","478655.3058554614"
"2021-12-16","0","36157.909805890624"
"2021-12-16","1","63014.717142413218"
"2021-12-15","1","60474.610241492963"
"2021-12-15","0","26407.753876305509"
"2021-12-15","2","447956.25669529341"
"2021-12-14","0","22012.067095416231"
"2021-12-14","2","368297.21413831"
"2021-12-14","1","24638.038704976127"
"2021-12-13","0","18382.88225976926"
"2021-12-13","2","310834.55155276513"
"2021-12-13","1","6081.0591001378261"
"2021-12-12","0","10599.073317321605"
"2021-12-12","2","419673.70178701181"
"2021-12-12","1","32401.925482431798"
"2021-12-11","2","588773.3576610015"
"2021-12-11","0","90391.047464676725"
"2021-12-11","1","135262.13211054774"
"2021-12-10","0","101484.44387924283"
"2021-12-10","2","690550.24512808188"
"2021-12-10","1","139530.47147516944"
"2021-12-09","0","23450.630969864182"
"2021-12-09","2","430774.25161340943"
"2021-12-09","1","42359.25084680468"
"2021-12-08","2","397283.59244425339"
"2021-12-08","0","31070.318952163278"
"2021-12-08","1","53458.715619021394"
"2021-12-07","1","40748.781747832523"
"2021-12-07","2","334688.56024156744"
"2021-12-07","0","22788.903755230978"
"2021-12-06","1","5026.95236224196"
"2021-12-06","0","12941.323185734242"
"2021-12-06","2","295643.15866010549"
"2021-12-05","0","11085.255688940399"
"2021-12-05","2","431113.50520413992"
"2021-12-05","1","37488.876315777467"
"2021-12-04","1","167532.63083373645"
"2021-12-04","2","657321.06471470359"
"2021-12-04","0","90562.47696845654"
"2021-12-03","2","663399.01053363062"
"2021-12-03","0","97034.452394215768"
"2021-12-03","1","146029.43463948942"
"2021-12-02","0","28958.153341614649"
"2021-12-02","1","59473.02047692777"
"2021-12-02","2","429987.7359884085"
"2021-12-01","2","406851.34191110561"
"2021-12-01","0","27644.22682639453"
"2021-12-01","1","30399.948886643568"
"2021-11-30","1","35074.217165658323"
"2021-11-30","0","18579.030228093758"
"2021-11-30","2","370215.09570811508"
"2021-11-29","1","10309.786216214534"
"2021-11-29","0","16219.723034892006"
"2021-11-29","2","331206.21368733078"
"2021-11-28","1","37259.248720822943"
"2021-11-28","0","14155.460357343416"
"2021-11-28","2","444305.92285057966"
"2021-11-27","1","168199.14631857644"
"2021-11-27","0","108715.89043356483"
"2021-11-27","2","668218.63848229754"
"2021-11-26","0","123731.5089790372"
"2021-11-26","2","795135.61382833007"
"2021-11-26","1","161521.303660235"
"2021-11-25","0","50100.902161750921"
"2021-11-25","1","61095.514556325055"
"2021-11-25","2","501389.80311186239"
"2021-11-24","0","25112.120738002115"
"2021-11-24","1","52494.723629581124"
"2021-11-24","2","436395.54097879893"
"2021-11-23","0","14281.80614982877"
"2021-11-23","2","335755.97700218"
"2021-11-23","1","40195.478664618837"
"2021-11-22","0","5822.5248047586083"
"2021-11-22","1","11316.94538888862"
"2021-11-22","2","286056.44907487347"
"2021-11-21","0","7350.02030146542"
"2021-11-21","2","349657.03428571188"
"2021-11-21","1","32705.680881289565"
"2021-11-20","0","123951.66997431187"
"2021-11-20","1","187585.95349308214"
"2021-11-20","2","631210.75439849473"
"2021-11-19","2","711289.91915533"
"2021-11-19","1","96217.778880187878"
"2021-11-19","0","130876.89937384032"
"2021-11-18","0","40587.583755696185"
"2021-11-18","1","59869.420385885925"
"2021-11-18","2","428125.74731082108"
"2021-11-17","0","36911.673543456483"
"2021-11-17","1","20938.151035167582"
"2021-11-17","2","370764.64398788317"
"2021-11-16","0","40004.796786991574"
"2021-11-16","2","336170.84213487629"
"2021-11-16","1","27370.489326213683"
"2021-11-15","2","283918.02215760271"
"2021-11-15","0","18855.031593342203"
"2021-11-15","1","15322.878022771019"
"2021-11-14","2","484196.8474110422"
"2021-11-14","1","58108.157300270264"
"2021-11-14","0","14767.316637627158"
"2021-11-13","2","610034.44987184473"
"2021-11-13","0","129255.54112670734"
"2021-11-13","1","178839.53628375891"
"2021-11-12","2","667096.40789162472"
"2021-11-12","1","126827.8578526652"
"2021-11-12","0","96444.93806158939"
"2021-11-11","1","77069.800937308159"
"2021-11-11","2","421101.16400365951"
"2021-11-11","0","53573.9506632088"
"2021-11-10","2","390477.13010399824"
"2021-11-10","0","35974.889473005933"
"2021-11-10","1","45742.487693822273"
"2021-11-09","1","28021.405070829438"
"2021-11-09","2","338623.64642985485"
"2021-11-09","0","19852.499170650553"
"2021-11-08","1","5540.3037275723145"
"2021-11-08","2","287515.53286668105"
"2021-11-08","0","15762.905525077294"
"2021-11-07","1","35012.482405150819"
"2021-11-07","0","10361.981323766904"
"2021-11-07","2","418413.88732767024"
"2021-11-06","1","179060.9085499451"
"2021-11-06","2","582766.72414082929"
"2021-11-06","0","114052.30770425078"
"2021-11-05","1","129092.29982261399"
"2021-11-05","2","720302.61941844621"
"2021-11-05","0","102833.52121077449"
"2021-11-04","1","49282.4034277881"
"2021-11-04","2","513537.89017023472"
"2021-11-04","0","53410.306311086169"
"2021-11-03","1","46469.754211948675"
"2021-11-03","2","476797.51855529792"
"2021-11-03","0","39362.5231431574"
"2021-11-02","1","45035.75837051899"
"2021-11-02","2","440309.561669137"
"2021-11-02","0","24509.1069164975"
"2021-11-01","1","31316.771264432158"
"2021-11-01","2","386360.7129939592"
"2021-11-01","0","18476.885787319359"
"2021-10-31","1","25237.278344995022"
"2021-10-31","2","483545.997039975"
"2021-10-31","0","19385.848560963546"
"2021-10-30","1","168090.05643515341"
"2021-10-30","0","91848.8386901658"
"2021-10-30","2","667065.31861009973"
"2021-10-29","0","100294.87960268934"
"2021-10-29","1","115554.07676288343"
"2021-10-29","2","721131.29992444138"
"2021-10-28","0","50418.559786805723"
"2021-10-28","2","458166.78394912829"
"2021-10-28","1","65553.473150587088"
"2021-10-27","2","435005.12545235094"
"2021-10-27","1","77704.206312593655"
"2021-10-27","0","39640.779588796824"
"2021-10-26","0","37410.33737219013"
"2021-10-26","1","44578.104767374418"
"2021-10-26","2","403046.34948781831"
"2021-10-25","0","12327.918004231062"
"2021-10-25","1","16924.00296284099"
"2021-10-25","2","334836.59228382615"
"2021-10-24","0","8778.0315515156526"
"2021-10-24","2","433764.63236824516"
"2021-10-24","1","53689.260528616476"
"2021-10-23","2","616636.28322116891"
"2021-10-23","1","147537.27582677631"
"2021-10-23","0","101856.30869293879"
"2021-10-22","1","125632.49906481728"
"2021-10-22","2","712472.42900949193"
"2021-10-22","0","99897.68164511"
"2021-10-21","1","49205.88761707399"
"2021-10-21","0","56391.491504042977"
"2021-10-21","2","401922.80827949895"
"2021-10-20","1","30427.611022702029"
"2021-10-20","2","366390.18011471868"
"2021-10-20","0","30539.2296651788"
"2021-10-19","1","59566.977429948696"
"2021-10-19","0","19729.593138715543"
"2021-10-19","2","350485.35497893835"
"2021-10-18","1","13206.294910890974"
"2021-10-18","0","26324.096980725732"
"2021-10-18","2","263381.97276980238"
"2021-10-17","1","25560.899816367906"
"2021-10-17","0","8254.3183027542818"
"2021-10-17","2","411751.70411844726"
"2021-10-16","1","170958.58809768761"
"2021-10-16","0","103603.9688926986"
"2021-10-16","2","612430.83514305542"
"2021-10-15","1","131618.75234834969"
"2021-10-15","0","90076.872660158566"
"2021-10-15","2","688380.17178752285"
"2021-10-14","0","47242.777221339587"
"2021-10-14","2","407892.02973276132"
"2021-10-14","1","69416.41697072082"
"2021-10-13","0","41172.458363776204"
"2021-10-13","2","374990.22272101277"
"2021-10-13","1","34127.253549324931"
"2021-10-12","0","24827.396221650462"
"2021-10-12","2","367328.43465458008"
"2021-10-12","1","64176.600010756592"
"2021-10-11","0","13484.470804184617"
"2021-10-11","2","287635.41891224013"
"2021-10-11","1","8853.8638655824234"
"2021-10-10","0","8807.2395126284955"
"2021-10-10","2","423336.53307332669"
"2021-10-10","1","15775.613855232334"
"2021-10-09","0","108634.24784938039"
"2021-10-09","1","121535.27926799776"
"2021-10-09","2","668330.17994153511"
"2021-10-08","1","111924.98669492977"
"2021-10-08","2","701926.07808714255"
"2021-10-08","0","117409.37120584861"
"2021-10-07","0","46867.221044754377"
"2021-10-07","2","418588.70272545022"
"2021-10-07","1","41586.792830911712"
"2021-10-06","0","29923.38650748619"
"2021-10-06","1","59382.854592818068"
"2021-10-06","2","397850.85214401776"
"2021-10-05","2","354866.60848199471"
"2021-10-05","1","26094.145113908318"
"2021-10-05","0","26788.853731459592"
"2021-10-04","1","9057.6951157608128"
"2021-10-04","2","271336.91991751862"
"2021-10-04","0","18830.130783236815"
"2021-10-03","1","46136.509073999594"
"2021-10-03","0","7608.0446351690071"
"2021-10-03","2","462890.37601936224"
"2021-10-02","1","189118.74898637005"
"2021-10-02","0","128811.00501814864"
"2021-10-02","2","602812.343606862"
"2021-10-01","2","703357.08029933553"
"2021-10-01","1","121012.57714736393"
"2021-10-01","0","95812.961182607716"
"2021-09-30","2","895602.1046582429"
"2021-09-30","1","33800.129211298765"
"2021-09-30","0","640.10033244594615"
"2021-09-29","0","18613.64165222233"
"2021-09-29","1","44536.736747134732"
"2021-09-29","2","831712.482562576"
"2021-09-28","1","35734.445417969306"
"2021-09-28","0","20396.839408182877"
"2021-09-28","2","713592.16355973727"
"2021-09-27","1","21049.342530340025"
"2021-09-27","0","15247.762251238415"
"2021-09-27","2","560654.640101925"
"2021-09-26","1","33004.5566153793"
"2021-09-26","2","1133986.7191377804"
"2021-09-25","1","154385.73161134715"
"2021-09-25","2","1456606.8416780862"
"2021-09-25","0","106856.08473774149"
"2021-09-24","1","129987.74064918353"
"2021-09-24","2","1659719.6984343841"
"2021-09-24","0","89856.4648019755"
"2021-09-23","1","34548.11302976546"
"2021-09-23","2","822979.05039615242"
"2021-09-23","0","29969.486519328162"
"2021-09-22","1","26670.589038910792"
"2021-09-22","2","767549.39564145135"
"2021-09-22","0","30395.789393574716"
"2021-09-21","1","23534.76829387922"
"2021-09-21","2","656834.92687456589"
"2021-09-21","0","17424.528753763589"
"2021-09-20","1","23109.680689194709"
"2021-09-20","2","571138.01019619068"
"2021-09-20","0","12722.651295327913"
"2021-09-19","2","877314.3814372723"
"2021-09-19","1","24107.137209271874"
"2021-09-19","0","10109.321449312611"
"2021-09-18","2","1147935.7099812289"
"2021-09-18","1","130434.49290495734"
"2021-09-18","0","92052.549871842319"
"2021-09-17","2","1286908.7135869036"
"2021-09-17","0","82954.56071346048"
"2021-09-17","1","114305.36426784596"
"2021-09-16","2","774490.05129458476"
"2021-09-16","0","30940.971313723498"
"2021-09-16","1","30363.396939901755"
"2021-09-15","1","36919.78255554448"
"2021-09-15","0","29544.455930064392"
"2021-09-15","2","737987.337456655"
"2021-09-14","1","43653.037524584746"
"2021-09-14","0","24262.252058931972"
"2021-09-14","2","626572.10802075418"
"2021-09-13","1","11925.295305347749"
"2021-09-13","2","538317.88616197451"
"2021-09-13","0","17596.284687026149"
"2021-09-12","1","27950.378651926087"
"2021-09-12","0","10446.035588968496"
"2021-09-12","2","786672.563844956"
"2021-09-11","1","148570.87034257667"
"2021-09-11","0","116448.69379750588"
"2021-09-11","2","1087992.6917245782"
"2021-09-10","1","76597.978557667229"
"2021-09-10","0","88492.499553853937"
"2021-09-10","2","1202299.7494334143"
"2021-09-09","1","20098.272123875729"
"2021-09-09","2","762711.41535498772"
"2021-09-09","0","40394.861280608769"
"2021-09-08","1","63151.725665621467"
"2021-09-08","2","727903.75276313454"
"2021-09-08","0","24088.63714463932"
"2021-09-07","1","25319.638600222606"
"2021-09-07","0","29175.132301078913"
"2021-09-07","2","623720.55943778914"
"2021-09-06","1","6206.0465285985156"
"2021-09-06","0","11052.519521606289"
"2021-09-06","2","552134.40729789063"
"2021-09-05","1","10400.344490510402"
"2021-09-05","2","788515.66483987856"
"2021-09-05","0","16345.728668971104"
"2021-09-04","2","1055755.0774628704"
"2021-09-04","1","102147.58279237874"
"2021-09-04","0","90976.737108686546"
"2021-09-03","1","97553.790662327912"
"2021-09-03","0","82576.7205357241"
"2021-09-03","2","1301902.45996661"
"2021-09-02","1","49788.060042734018"
"2021-09-02","0","34466.98952325424"
"2021-09-02","2","814797.09118420049"
"2021-09-01","1","16081.866359419484"
"2021-09-01","0","26760.859770732161"
"2021-09-01","2","714753.93396412639"
"2021-08-31","0","24266.690477208645"
"2021-08-31","2","581659.26463279955"
"2021-08-31","1","16233.256400906241"
"2021-08-30","0","16114.662974070578"
"2021-08-30","2","522526.17012543889"
"2021-08-30","1","14489.694094620243"
"2021-08-29","0","14396.213517527405"
"2021-08-29","2","751004.96941287688"
"2021-08-29","1","36898.460859952"
"2021-08-28","2","1019756.8966382062"
"2021-08-28","1","132568.18531978838"
"2021-08-28","0","79627.645801610415"
"2021-08-27","1","110395.26460756398"
"2021-08-27","0","97024.700810437615"
"2021-08-27","2","1156507.8262094196"
"2021-08-26","0","46411.869239621548"
"2021-08-26","2","829112.813324269"
"2021-08-26","1","28074.776391049651"
"2021-08-25","2","790768.07378108543"
"2021-08-25","1","28757.218041189397"
"2021-08-25","0","36048.335495494444"
"2021-08-24","2","589389.77687619173"
"2021-08-24","0","23920.580439181809"
"2021-08-24","1","16533.745385630671"
"2021-08-23","1","6968.5570295071557"
"2021-08-23","0","19644.597393319375"
"2021-08-23","2","528906.014330473"
"2021-08-22","2","636397.17320626613"
"2021-08-22","1","26867.266795302679"
"2021-08-22","0","7209.43111287917"
"2021-08-21","1","77458.636680804018"
"2021-08-21","0","77490.430175558184"
"2021-08-21","2","828468.88515924674"
"2021-08-20","1","38763.897956680812"
"2021-08-20","2","976083.4079958885"
"2021-08-20","0","103192.96927668827"
"2021-08-19","0","31716.248008702943"
"2021-08-19","1","12311.895230641061"
"2021-08-19","2","330979.86214724521"
"2021-08-18","0","28069.191609510235"
"2021-08-18","1","29491.823570009932"
"2021-08-18","2","342368.67870039697"
"2021-08-17","0","17383.412758898176"
"2021-08-17","1","20967.063570040518"
"2021-08-17","2","337543.16578947467"
"2021-08-16","0","18120.927524450926"
